,id,url,repository_url,labels_url,user
10,1194890511,https://api.github.com/repos/pandas-dev/pandas/issues/46670,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46670/labels{/name},"{'login': 'kwhkim', 'id': 4476168, 'node_id': 'MDQ6VXNlcjQ0NzYxNjg=', 'avatar_url': 'https://avatars.githubusercontent.com/u/4476168?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/kwhkim', 'html_url': 'https://github.com/kwhkim', 'followers_url': 'https://api.github.com/users/kwhkim/followers', 'following_url': 'https://api.github.com/users/kwhkim/following{/other_user}', 'gists_url': 'https://api.github.com/users/kwhkim/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/kwhkim/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/kwhkim/subscriptions', 'organizations_url': 'https://api.github.com/users/kwhkim/orgs', 'repos_url': 'https://api.github.com/users/kwhkim/repos', 'events_url': 'https://api.github.com/users/kwhkim/events{/privacy}', 'received_events_url': 'https://api.github.com/users/kwhkim/received_events', 'type': 'User', 'site_admin': False}"
11,1194632756,https://api.github.com/repos/pandas-dev/pandas/issues/46668,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46668/labels{/name},"{'login': 'Kyrpel', 'id': 66919765, 'node_id': 'MDQ6VXNlcjY2OTE5NzY1', 'avatar_url': 'https://avatars.githubusercontent.com/u/66919765?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Kyrpel', 'html_url': 'https://github.com/Kyrpel', 'followers_url': 'https://api.github.com/users/Kyrpel/followers', 'following_url': 'https://api.github.com/users/Kyrpel/following{/other_user}', 'gists_url': 'https://api.github.com/users/Kyrpel/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Kyrpel/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Kyrpel/subscriptions', 'organizations_url': 'https://api.github.com/users/Kyrpel/orgs', 'repos_url': 'https://api.github.com/users/Kyrpel/repos', 'events_url': 'https://api.github.com/users/Kyrpel/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Kyrpel/received_events', 'type': 'User', 'site_admin': False}"
12,1194618785,https://api.github.com/repos/pandas-dev/pandas/issues/46666,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46666/labels{/name},"{'login': 'helgehatt', 'id': 12933913, 'node_id': 'MDQ6VXNlcjEyOTMzOTEz', 'avatar_url': 'https://avatars.githubusercontent.com/u/12933913?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/helgehatt', 'html_url': 'https://github.com/helgehatt', 'followers_url': 'https://api.github.com/users/helgehatt/followers', 'following_url': 'https://api.github.com/users/helgehatt/following{/other_user}', 'gists_url': 'https://api.github.com/users/helgehatt/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/helgehatt/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/helgehatt/subscriptions', 'organizations_url': 'https://api.github.com/users/helgehatt/orgs', 'repos_url': 'https://api.github.com/users/helgehatt/repos', 'events_url': 'https://api.github.com/users/helgehatt/events{/privacy}', 'received_events_url': 'https://api.github.com/users/helgehatt/received_events', 'type': 'User', 'site_admin': False}"
13,1194509932,https://api.github.com/repos/pandas-dev/pandas/issues/46664,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46664/labels{/name},"{'login': 'johannes-mueller', 'id': 5902745, 'node_id': 'MDQ6VXNlcjU5MDI3NDU=', 'avatar_url': 'https://avatars.githubusercontent.com/u/5902745?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/johannes-mueller', 'html_url': 'https://github.com/johannes-mueller', 'followers_url': 'https://api.github.com/users/johannes-mueller/followers', 'following_url': 'https://api.github.com/users/johannes-mueller/following{/other_user}', 'gists_url': 'https://api.github.com/users/johannes-mueller/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/johannes-mueller/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/johannes-mueller/subscriptions', 'organizations_url': 'https://api.github.com/users/johannes-mueller/orgs', 'repos_url': 'https://api.github.com/users/johannes-mueller/repos', 'events_url': 'https://api.github.com/users/johannes-mueller/events{/privacy}', 'received_events_url': 'https://api.github.com/users/johannes-mueller/received_events', 'type': 'User', 'site_admin': False}"
14,1194475718,https://api.github.com/repos/pandas-dev/pandas/issues/46662,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46662/labels{/name},"{'login': 'SteffenMeinecke', 'id': 23652187, 'node_id': 'MDQ6VXNlcjIzNjUyMTg3', 'avatar_url': 'https://avatars.githubusercontent.com/u/23652187?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/SteffenMeinecke', 'html_url': 'https://github.com/SteffenMeinecke', 'followers_url': 'https://api.github.com/users/SteffenMeinecke/followers', 'following_url': 'https://api.github.com/users/SteffenMeinecke/following{/other_user}', 'gists_url': 'https://api.github.com/users/SteffenMeinecke/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/SteffenMeinecke/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/SteffenMeinecke/subscriptions', 'organizations_url': 'https://api.github.com/users/SteffenMeinecke/orgs', 'repos_url': 'https://api.github.com/users/SteffenMeinecke/repos', 'events_url': 'https://api.github.com/users/SteffenMeinecke/events{/privacy}', 'received_events_url': 'https://api.github.com/users/SteffenMeinecke/received_events', 'type': 'User', 'site_admin': False}"
15,1194459498,https://api.github.com/repos/pandas-dev/pandas/issues/46661,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46661/labels{/name},"{'login': 'MichaelTiemannOSC', 'id': 72577720, 'node_id': 'MDQ6VXNlcjcyNTc3NzIw', 'avatar_url': 'https://avatars.githubusercontent.com/u/72577720?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/MichaelTiemannOSC', 'html_url': 'https://github.com/MichaelTiemannOSC', 'followers_url': 'https://api.github.com/users/MichaelTiemannOSC/followers', 'following_url': 'https://api.github.com/users/MichaelTiemannOSC/following{/other_user}', 'gists_url': 'https://api.github.com/users/MichaelTiemannOSC/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/MichaelTiemannOSC/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/MichaelTiemannOSC/subscriptions', 'organizations_url': 'https://api.github.com/users/MichaelTiemannOSC/orgs', 'repos_url': 'https://api.github.com/users/MichaelTiemannOSC/repos', 'events_url': 'https://api.github.com/users/MichaelTiemannOSC/events{/privacy}', 'received_events_url': 'https://api.github.com/users/MichaelTiemannOSC/received_events', 'type': 'User', 'site_admin': False}"
16,1194421069,https://api.github.com/repos/pandas-dev/pandas/issues/46660,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46660/labels{/name},"{'login': 'dospix', 'id': 102976413, 'node_id': 'U_kgDOBiNLnQ', 'avatar_url': 'https://avatars.githubusercontent.com/u/102976413?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/dospix', 'html_url': 'https://github.com/dospix', 'followers_url': 'https://api.github.com/users/dospix/followers', 'following_url': 'https://api.github.com/users/dospix/following{/other_user}', 'gists_url': 'https://api.github.com/users/dospix/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/dospix/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/dospix/subscriptions', 'organizations_url': 'https://api.github.com/users/dospix/orgs', 'repos_url': 'https://api.github.com/users/dospix/repos', 'events_url': 'https://api.github.com/users/dospix/events{/privacy}', 'received_events_url': 'https://api.github.com/users/dospix/received_events', 'type': 'User', 'site_admin': False}"
17,1194363758,https://api.github.com/repos/pandas-dev/pandas/issues/46659,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46659/labels{/name},"{'login': 'jankislinger', 'id': 12546463, 'node_id': 'MDQ6VXNlcjEyNTQ2NDYz', 'avatar_url': 'https://avatars.githubusercontent.com/u/12546463?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jankislinger', 'html_url': 'https://github.com/jankislinger', 'followers_url': 'https://api.github.com/users/jankislinger/followers', 'following_url': 'https://api.github.com/users/jankislinger/following{/other_user}', 'gists_url': 'https://api.github.com/users/jankislinger/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jankislinger/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jankislinger/subscriptions', 'organizations_url': 'https://api.github.com/users/jankislinger/orgs', 'repos_url': 'https://api.github.com/users/jankislinger/repos', 'events_url': 'https://api.github.com/users/jankislinger/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jankislinger/received_events', 'type': 'User', 'site_admin': False}"
18,1194271569,https://api.github.com/repos/pandas-dev/pandas/issues/46658,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46658/labels{/name},"{'login': 'johannes-mueller', 'id': 5902745, 'node_id': 'MDQ6VXNlcjU5MDI3NDU=', 'avatar_url': 'https://avatars.githubusercontent.com/u/5902745?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/johannes-mueller', 'html_url': 'https://github.com/johannes-mueller', 'followers_url': 'https://api.github.com/users/johannes-mueller/followers', 'following_url': 'https://api.github.com/users/johannes-mueller/following{/other_user}', 'gists_url': 'https://api.github.com/users/johannes-mueller/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/johannes-mueller/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/johannes-mueller/subscriptions', 'organizations_url': 'https://api.github.com/users/johannes-mueller/orgs', 'repos_url': 'https://api.github.com/users/johannes-mueller/repos', 'events_url': 'https://api.github.com/users/johannes-mueller/events{/privacy}', 'received_events_url': 'https://api.github.com/users/johannes-mueller/received_events', 'type': 'User', 'site_admin': False}"
19,1194133629,https://api.github.com/repos/pandas-dev/pandas/issues/46657,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46657/labels{/name},"{'login': 'exandi', 'id': 28753166, 'node_id': 'MDQ6VXNlcjI4NzUzMTY2', 'avatar_url': 'https://avatars.githubusercontent.com/u/28753166?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/exandi', 'html_url': 'https://github.com/exandi', 'followers_url': 'https://api.github.com/users/exandi/followers', 'following_url': 'https://api.github.com/users/exandi/following{/other_user}', 'gists_url': 'https://api.github.com/users/exandi/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/exandi/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/exandi/subscriptions', 'organizations_url': 'https://api.github.com/users/exandi/orgs', 'repos_url': 'https://api.github.com/users/exandi/repos', 'events_url': 'https://api.github.com/users/exandi/events{/privacy}', 'received_events_url': 'https://api.github.com/users/exandi/received_events', 'type': 'User', 'site_admin': False}"
